Title,releaseYear,desc1,Meta_score,duration,rating,image,vote,rated
2243. Reality Bites,1994.0,"A documentary filmmaker and her fellow Generation X graduates face life after college, looking for work and love in Houston.",67.0,1h 39m,6.6,"https://m.media-amazon.com/images/M/MV5BZWY1ZGEyY2YtNWZhNS00OGZhLTg3OWEtODE2M2U5NjE4YmUyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,1,140,207_.jpg",55000.0,PG-13
2244. Hairspray,2007.0,Pleasantly plump teenager Tracy Turnblad teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.,81.0,1h 57m,6.7,"https://m.media-amazon.com/images/M/MV5BZmFhMzFkZTMtNmUxNS00OWQ1LTlhNjMtYzhmNTU4NmUzZDQwXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_QL75_UX140_CR0,0,140,207_.jpg",140000.0,PG
2245. The Parent Trap,1961.0,Teenage twin sisters swap places and scheme to reunite their divorced parents.,73.0,2h 9m,7.2,"https://m.media-amazon.com/images/M/MV5BMzc1N2VhOTctMzVjZi00NWEyLTk2N2QtOWFjZDExOTBkODBjXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_QL75_UX140_CR0,3,140,207_.jpg",24000.0,G
2246. The Guns of Navarone,1961.0,"A team of Allied saboteurs is assigned an impossible mission: infiltrate an impregnable Nazi-held Greek island and destroy the two enormous long-range field guns that prevent the rescue of 2,000 trapped British soldiers.",72.0,2h 38m,7.5,"https://m.media-amazon.com/images/M/MV5BOTk0OGI2YTItZWMzZS00M2M1LWI5N2YtMDE3YmNiY2FlZTk1XkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_QL75_UX140_CR0,1,140,207_.jpg",56000.0,Not Rated
2247. Hot Tub Time Machine,2010.0,"A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew is born.",63.0,1h 39m,6.4,"https://m.media-amazon.com/images/M/MV5BMTQwMjExODA4Ml5BMl5BanBnXkFtZTcwNTYwMDYxMw@@._V1_QL75_UY207_CR0,0,140,207_.jpg",188000.0,R
2248. Dragged Across Concrete,2018.0,"Once two overzealous cops get suspended from the force, they must delve into the criminal underworld to get their proper compensation.",60.0,2h 39m,6.9,"https://m.media-amazon.com/images/M/MV5BMjE1MTk5NDQ5Ml5BMl5BanBnXkFtZTgwODUxNzg0NzM@._V1_QL75_UX140_CR0,4,140,207_.jpg",57000.0,R
2249. The Hunger Games: Mockingjay - Part 2,2015.0,Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.,65.0,2h 17m,6.6,"https://m.media-amazon.com/images/M/MV5BNjQzNDI2NTU1Ml5BMl5BanBnXkFtZTgwNTAyMDQ5NjE@._V1_QL75_UX140_CR0,3,140,207_.jpg",381000.0,PG-13
2250. Superhero Movie,2008.0,"Orphaned high school student Rick Riker is bitten by a radioactive dragonfly, develops super powers (except for the ability to fly), and becomes a hero.",33.0,1h 15m,4.7,"https://m.media-amazon.com/images/M/MV5BMTc0Njc1MTU5Nl5BMl5BanBnXkFtZTcwMjA4NDE2MQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",77000.0,PG-13
2251. Fast Five,2011.0,Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.,66.0,2h 10m,7.3,"https://m.media-amazon.com/images/M/MV5BMTUxNTk5MTE0OF5BMl5BanBnXkFtZTcwMjA2NzY3NA@@._V1_QL75_UX140_CR0,0,140,207_.jpg",412000.0,PG-13
2252. Spy Kids 3: Game Over,2003.0,"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.",57.0,1h 24m,4.4,"https://m.media-amazon.com/images/M/MV5BMjE1MzVhNjgtMDE5Zi00YmIyLWI4ZTQtZTBiZTRkNmFhZjUzXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",67000.0,PG
2254. No Way Up,2024.0,Characters from different backgrounds are thrown together when the plane they're travelling on crashes into the Pacific Ocean. A nightmare fight for survival ensues with the air supply running out and dangers creeping in from all sides.,0.0,1h 30m,4.6,"https://m.media-amazon.com/images/M/MV5BMTEyOTQzZjgtMDM1OC00MWMxLWI2ZGUtYWUwOTQxNTRmZTU0XkEyXkFqcGdeQXVyNTU1MDIzMzg@._V1_QL75_UY207_CR13,0,140,207_.jpg",7600.0,R
2255. Locked In,2023.0,"A kindly nurse tries to unlock the secrets of a coma patient's injury - and discovers the bitter rivalry, infidelity, betrayal and murder behind them.",0.0,1h 36m,5.1,"https://m.media-amazon.com/images/M/MV5BNDFlYWQxMDItMzQxMS00YzE0LWI2MDctNzRmOTAxYjA2YjViXkEyXkFqcGdeQXVyNDQwMTQ5ODk@._V1_QL75_UY207_CR13,0,140,207_.jpg",9800.0,TV-MA
2256. God's Not Dead: In God We Trust,2024.0,"Amid political and spiritual turmoil, Reverend David Hill steps up to run for Congress. Opponent Peter Kane, aims to erase religion from policy, and the fight becomes a beacon of hope for people seeking moral leadership in a divided world.",0.0,1h 36m,0.0,"https://m.media-amazon.com/images/M/MV5BYTk0MGIyMmItYzA5ZS00ZjQyLWIxZjEtODM1NDRlZTdhMWIyXkEyXkFqcGc@._V1_QL75_UY207_CR1,0,140,207_.jpg",0.0,Not Rated
2257. Knocked Up,2007.0,"For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him she's pregnant with his child.",85.0,2h 9m,6.9,"https://m.media-amazon.com/images/M/MV5BN2MwZTVlZGYtMjIxOS00YmYzLTg0Y2ItNDc5OWY1ZDZlMWVlXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX140_CR0,0,140,207_.jpg",388000.0,R
2258. Little Women,1994.0,"Jo struggles for independence and sometimes clashes with her beloved mother and sisters Meg, Amy and Beth. She also contends with their cranky Aunt March, their impulsive neighbor Laurie and kindly linguistics professor Friedrich Bhaer.",87.0,1h 55m,7.3,"https://m.media-amazon.com/images/M/MV5BNzY2M2IzNWMtMWFkMS00ODk1LWI3NGYtNTBiYTc5MTA0Y2YzXkEyXkFqcGdeQXVyNDA5NTgxNjU@._V1_QL75_UY207_CR2,0,140,207_.jpg",64000.0,PG
2259. The Witches of Eastwick,1987.0,"Three single women in a picturesque village have their wishes granted, at a cost, when a mysterious and flamboyant man arrives in their lives.",67.0,1h 58m,6.5,"https://m.media-amazon.com/images/M/MV5BMmY3MDZkODktYjk4My00YWZmLThmOWItN2M1MjU5MDczZTQ1XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_QL75_UX140_CR0,2,140,207_.jpg",78000.0,R
2260. Body Double,1984.0,A young actor's obsession with spying on a beautiful woman who lives nearby leads to a baffling series of events with drastic consequences.,69.0,1h 54m,6.8,"https://m.media-amazon.com/images/M/MV5BOTBmM2ViMTAtZmUwMi00YjY2LWE0NGQtZGVlMDk4ZTZhZGM4XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX140_CR0,3,140,207_.jpg",40000.0,R
2261. Tommy Boy,1995.0,"After his auto-parts tycoon father dies, the overweight, underachieving son teams up with a snide accountant to try and save the family business.",46.0,1h 37m,7.1,"https://m.media-amazon.com/images/M/MV5BMWMwOWU4NmYtZmU2Ny00MjM0LWI4NmQtN2YwNzdhYTI1MmFlXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",99000.0,PG-13
2262. Quantum of Solace,2008.0,James Bond tries to stop an organisation from eliminating a country's most valuable resource.,58.0,1h 46m,6.5,"https://m.media-amazon.com/images/M/MV5BMzhjYzlmYjQtYmU0Yy00NjNkLWFmOTQtZjQxZWU4NjY1Y2M4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX140_CR0,0,140,207_.jpg",475000.0,PG-13
2263. Riddick,2013.0,"Left for dead on a sun-scorched planet, Riddick finds himself up against an alien race of predators. Activating an emergency beacon alerts two ships: one carrying a new breed of mercenary, the other captained by a man from Riddick's past.",49.0,1h 59m,6.4,"https://m.media-amazon.com/images/M/MV5BMTk5NzYwMzQ4MV5BMl5BanBnXkFtZTcwMjE5MTI1OQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",180000.0,R
2264. Porky's,1981.0,"In 1954, a group of Florida high-school guys try to help their buddy lose his virginity, which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",40.0,1h 34m,6.2,"https://m.media-amazon.com/images/M/MV5BZTI1MWJhNDgtNDdmNi00ZTI3LTk0NmQtODUyNzMyNmY3Zjk5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UX140_CR0,2,140,207_.jpg",46000.0,R
2265. Young & Beautiful,2013.0,"After losing her virginity, Isabelle takes up a secret life as a call girl, meeting her clients for hotel-room trysts. Throughout, she remains curiously aloof, showing little interest in the encounters themselves or the money she makes.",63.0,1h 35m,6.7,"https://m.media-amazon.com/images/M/MV5BNzE5MzA4ODY1OV5BMl5BanBnXkFtZTgwOTMzMTczMTE@._V1_QL75_UY207_CR0,0,140,207_.jpg",39000.0,Not Rated
2266. The Monuments Men,2014.0,An unlikely World War II platoon is tasked to rescue art masterpieces from German thieves and return them to their owners.,52.0,1h 58m,6.1,"https://m.media-amazon.com/images/M/MV5BMjMxMjk4NTM1M15BMl5BanBnXkFtZTgwNjg0MjQ3MDE@._V1_QL75_UX140_CR0,0,140,207_.jpg",143000.0,PG-13
2267. Doomsday,2008.0,A futuristic action thriller where a team of people work to prevent a disaster threatening the future of the human race.,51.0,1h 45m,5.9,"https://m.media-amazon.com/images/M/MV5BMTUwODU2NzE2OF5BMl5BanBnXkFtZTcwMTAwMDA2MQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",81000.0,R
2268. Bhediya,2022.0,"Set in the forests of Arunachal, Bhediya is a story of Bhaskar, a man who gets bitten by a wolf, and begins to transform into the creature. As Bhaskar and his buddies try to find answers, a bunch of twists, turns, and laughs ensue.",0.0,2h 36m,6.7,"https://m.media-amazon.com/images/M/MV5BNDA5OWE3YTUtNjU0Mi00MWI0LTg3ODgtYmUwNzdkNTdiOWQ2XkEyXkFqcGdeQXVyOTI3MzI4MzA@._V1_QL75_UY207_CR8,0,140,207_.jpg",26000.0,Not Rated
2269. The Next 365 Days,2022.0,Laura and Massimo's relationship hangs in the balance as they try to overcome trust issues and jealousy while a tenacious Nacho works to push them apart.,0.0,1h 52m,2.8,"https://m.media-amazon.com/images/M/MV5BOTZhMDA2NjgtNGZiMC00NTE1LTk2NjctMWI3ZmZkMjQ1NGVmXkEyXkFqcGdeQXVyMTE5NDQ1MzQ3._V1_QL75_UX140_CR0,0,140,207_.jpg",10000.0,TV-MA
2270. Gandhi 3,2024.0,A local guy named Garry was called Gandhi and some referred to him as Robinhood in Punjab.,0.0,2h 23m,8.5,"https://m.media-amazon.com/images/M/MV5BODQ5NThkM2MtNzI5Yi00OWQ4LThhMTItMWU2OWE5MjJlMjQ0XkEyXkFqcGc@._V1_QL75_UY207_CR13,0,140,207_.jpg",0.0,Not Rated
2271. Morbius,2022.0,"Biochemist Michael Morbius tries to cure himself of a rare blood disease, but he inadvertently infects himself with a form of vampirism instead.",35.0,1h 44m,5.1,"https://m.media-amazon.com/images/M/MV5BOGM1NDU0ZGYtOWRmOC00NjYxLTk2ZTMtZTQ1MTUwNjhhYmNhXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_QL75_UX140_CR0,0,140,207_.jpg",157000.0,PG-13
2272. Being John Malkovich,1999.0,A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,90.0,1h 53m,7.7,"https://m.media-amazon.com/images/M/MV5BMTFlYjgyMjUtNmJhZS00MDY2LTg0ZmMtNTVlNDA2NTUwYTRjXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX140_CR0,0,140,207_.jpg",356000.0,R
2273. Super Mario Bros.,1993.0,"Two Brooklyn plumbers, Mario and Luigi, must travel to another dimension to rescue a princess from the evil dictator King Koopa and stop him from taking over the world.",35.0,1h 44m,4.2,"https://m.media-amazon.com/images/M/MV5BZGVmZTUyZDAtYjg0MC00NmE5LWE2OTAtM2FjNGI1NWUyMzE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX140_CR0,0,140,207_.jpg",64000.0,PG
2274. Jaws 3-D,1983.0,A giant thirty-five-foot shark becomes trapped in a SeaWorld theme park and it's up to the sons of police chief Brody to rescue everyone.,27.0,1h 39m,3.7,"https://m.media-amazon.com/images/M/MV5BMzdlOGU2ODUtODk1YS00M2ZmLWEwNjEtODJhOGE5N2Y4ZTQyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX140_CR0,3,140,207_.jpg",49000.0,PG
2275. Ben-Hur,1959.0,"After a Jewish prince is betrayed and sent into slavery by a Roman friend in 1st-century Jerusalem, he regains his freedom and comes back for revenge.",90.0,3h 32m,8.1,"https://m.media-amazon.com/images/M/MV5BNjg2M2E1YzYtOThmMC00NjAyLWI5MzgtMDEwOGFiODdlOGUzXkEyXkFqcGc@._V1_QL75_UX140_CR0,2,140,207_.jpg",256000.0,G
2276. Pretty Baby,1978.0,A preteen girl lives as a prostitute in New Orleans in 1917.,66.0,1h 50m,6.5,"https://m.media-amazon.com/images/M/MV5BNGZmNzBlZmItMDZjNC00YmIxLWI3OGYtZjViNjE3MzkwZjBlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX140_CR0,4,140,207_.jpg",13000.0,R
2277. Fallen,2016.0,"A young girl finds herself in a reform school after therapy since she was blamed for the death of a young boy. At the school she finds herself drawn to a fellow student, unaware that he is an angel, and has loved her for thousands of years.",47.0,1h 31m,5.3,"https://m.media-amazon.com/images/M/MV5BNzdhYWZjNTUtNmY4Mi00NzdkLWFiMTUtY2VmMWJhY2JlNDg5XkEyXkFqcGdeQXVyMTM2MzgyOTU@._V1_QL75_UY207_CR1,0,140,207_.jpg",16000.0,PG-13
2278. Escape Room,2019.0,Six strangers find themselves in a maze of deadly mystery rooms and must use their wits to survive.,48.0,1h 39m,6.4,"https://m.media-amazon.com/images/M/MV5BMjQ2NDMwMTY3MF5BMl5BanBnXkFtZTgwNDg5OTc1NjM@._V1_QL75_UX140_CR0,0,140,207_.jpg",145000.0,PG-13
2279. Hustlers,2019.0,"Inspired by the viral New York Magazine article, ""Hustlers"" follows a crew of savvy former strip-club employees who band together to turn the tables on their Wall Street clients.",79.0,1h 50m,6.3,"https://m.media-amazon.com/images/M/MV5BNjM5ZTNiNGMtMDA2OC00MDYyLWEyNzAtOWZmMzFlY2VmOWM4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",109000.0,R
2280. The Towering Inferno,1974.0,"At the opening party of a colossal, but poorly constructed, office building, a massive fire breaks out that threatens to destroy the tower and everyone in it.",69.0,2h 45m,7.0,"https://m.media-amazon.com/images/M/MV5BMjA1N2JlMjItMTExZC00NTIxLWE2YTYtY2ZkM2M5OWM3M2YyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_QL75_UX140_CR0,0,140,207_.jpg",49000.0,PG
2281. Police Academy 2: Their First Assignment,1985.0,When a new gang moves into town it's up to the screwball police team to stop them.,39.0,1h 27m,5.8,"https://m.media-amazon.com/images/M/MV5BOTc4Zjc4NzAtODA3My00ODQ4LWJiY2YtZDI4MjMwZmI3YzgwXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",60000.0,PG-13
2282. Peter Pan,2003.0,"The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place.",64.0,1h 53m,6.8,"https://m.media-amazon.com/images/M/MV5BMmQyMDlhMTAtZWFiYy00NTQ5LTgxZTgtZDhlNmQ5MmMwMjBmXkEyXkFqcGdeQXVyOTYyMTY2NzQ@._V1_QL75_UY207_CR1,0,140,207_.jpg",81000.0,PG
2283. Murder Mystery,2019.0,"A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",38.0,1h 37m,6.1,"https://m.media-amazon.com/images/M/MV5BNTA2YTI5YjUtZWI4Zi00NWQ5LWFiYmEtOTBmNTUyNDAwNjllXkEyXkFqcGdeQXVyNjIzNzM4NzA@._V1_QL75_UX140_CR0,0,140,207_.jpg",173000.0,PG-13
2284. Pride and Prejudice and Zombies,2016.0,Five sisters in 19th century England must cope with the pressures to marry while protecting themselves from a growing population of zombies.,45.0,1h 48m,5.8,"https://m.media-amazon.com/images/M/MV5BMjE1MzA3NzYxMl5BMl5BanBnXkFtZTgwMzQ0NDA5NzE@._V1_QL75_UX140_CR0,0,140,207_.jpg",61000.0,PG-13
2285. After Everything,2023.0,"After breaking up with his true love, best-selling author Hardin Scott travels to Portugal in an attempt to make amends for his past behavior.",0.0,1h 33m,4.7,"https://m.media-amazon.com/images/M/MV5BNTMyNzY0NDMtNGUyYi00NmVhLWJiZTAtNDA2MzMzNzliNzk0XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",8700.0,R
2286. Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996.0,"A parody of several U.S. films about being in the 'Hood', for instance Boyz n the Hood (1991), South Central (1992), Menace II Society (1993), Higher Learning (1995) and Juice (1992).",53.0,1h 29m,6.5,"https://m.media-amazon.com/images/M/MV5BY2NmM2M2MWItNjdlMC00ZWI3LTkwODUtZDNkYWZjYjgzZjY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,1,140,207_.jpg",63000.0,R
2287. Downton Abbey: A New Era,2022.0,The Crawley family goes on a grand journey to the South of France to uncover the mystery of the dowager countess's newly inherited villa.,63.0,2h 4m,7.4,"https://m.media-amazon.com/images/M/MV5BZDdjZjM1YWItNWRmOS00OTEzLWJmYjAtOGQzNTAyNmEwNDhjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",32000.0,PG
2288. Van Wilder,2002.0,The most popular kid on campus meets a beautiful journalist who makes him realize that maybe he's afraid to graduate.,26.0,1h 32m,6.4,"https://m.media-amazon.com/images/M/MV5BMTM4YjQxYzAtNzAyNy00Zjk1LTk4ZTMtNTUwNTBjMWY1M2IwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,0,140,207_.jpg",117000.0,R
2289. Small Soldiers,1998.0,"When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.",0.0,1h 50m,6.3,"https://m.media-amazon.com/images/M/MV5BMjBlN2I0YjYtM2EzNC00NGE0LTg5ZWEtNGFhNzBmNmMxNmQzXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX140_CR0,1,140,207_.jpg",107000.0,PG-13
2290. Disquiet,2023.0,"After a near-fatal car accident, Sam (Meyers) wakes to discover he is trapped in an abandoned hospital by mysterious and sinister forces that have no intention of letting him leave.",0.0,1h 25m,3.8,"https://m.media-amazon.com/images/M/MV5BZGRmZThhMDgtOTMyYy00OTgyLWE3MGQtNTQzMDA1YjJmMjk4XkEyXkFqcGdeQXVyMjM1OTE5ODk@._V1_QL75_UX140_CR0,1,140,207_.jpg",2600.0,R
2291. Mr. Harrigan's Phone,2022.0,"When Mr. Harrigan dies, Craig, the teen who befriended and did odd jobs for him, puts his smart phone in his pocket before burial. When the lonely youth sends his dead friend a message, he is shocked to get a return text.",55.0,1h 44m,6.0,"https://m.media-amazon.com/images/M/MV5BMmY3NGYzZGUtZDJjMS00NmI1LTgzY2ItODEyODcxNmI5MzkxXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UX140_CR0,0,140,207_.jpg",39000.0,PG-13
2292. Mi gallo,2024.0,"A young boy in a rural village forms a deep bond with a fighting rooster, determined to train it for the upcoming championship. Facing local competition and personal struggles, he learns about friendship, courage, and resilience.",0.0,1h 30m,9.2,"https://m.media-amazon.com/images/M/MV5BNDM0MWU0MjEtYTA4MS00NzJlLTg1NjAtNjE0NDc4YTI3ZWJlXkEyXkFqcGc@._V1_QL75_UY207_CR13,0,140,207_.jpg",0.0,Not Rated
2293. Panic Room,2002.0,"A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room when three men break-in, searching for a missing fortune.",65.0,1h 52m,6.8,"https://m.media-amazon.com/images/M/MV5BNmY4ZGFjYTYtMDNmYi00ZDM4LWFjYTgtNmNlZjBmMzg0MzQ3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX140_CR0,0,140,207_.jpg",301000.0,R
2294. San Andreas,2015.0,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter.",43.0,1h 54m,6.1,"https://m.media-amazon.com/images/M/MV5BYmQzNDEzMzMtM2U5OS00YTUzLWI2NDYtYjI2NjAyNWE5YzMzXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",260000.0,PG-13
2295. After Hours,1985.0,"Ordinary word processor Paul Hackett experiences the worst night of his life after he agrees to visit Marcy, a Soho resident that he met that evening at a coffee shop.",89.0,1h 37m,7.6,"https://m.media-amazon.com/images/M/MV5BMTUxMjEzMzI2MV5BMl5BanBnXkFtZTgwNTU3ODAxMDE@._V1_QL75_UX140_CR0,0,140,207_.jpg",84000.0,R
2296. Overboard,2018.0,"After a spoiled, wealthy yacht owner is thrown overboard and loses his memory, a mistreated employee convinces him that he is her working-class husband.",42.0,1h 52m,6.0,"https://m.media-amazon.com/images/M/MV5BM2E5MWYwYTktMmIxZC00MWVkLTk4YjctNGU1OGVjMDIwNzM2XkEyXkFqcGdeQXVyNTAwODk1NzY@._V1_QL75_UY207_CR3,0,140,207_.jpg",42000.0,PG-13
2298. Bill & Ted's Excellent Adventure,1989.0,"Two rock-'n-rolling teens, on the verge of failing their class, set out on a quest to make the ultimate school history report after being presented with a time machine.",50.0,1h 30m,6.9,"https://m.media-amazon.com/images/M/MV5BMTk3Mjk5MzI3OF5BMl5BanBnXkFtZTcwMTY4MzcyNA@@._V1_QL75_UX140_CR0,1,140,207_.jpg",143000.0,PG
2299. Never Been Kissed,1999.0,A newspaper reporter enrolls in high school as part of research for a story.,60.0,1h 47m,6.0,"https://m.media-amazon.com/images/M/MV5BOGFjODFkYzctMjRhNy00NzMwLWFlM2UtZjAzMGUxYzM1ZWNkXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",99000.0,PG-13
2300. You've Got Mail,1998.0,"Book superstore magnate Joe Fox and independent book shop owner Kathleen Kelly fall in love in the anonymity of the Internet, both blissfully unaware that he's trying to put her out of business.",58.0,1h 59m,6.7,"https://m.media-amazon.com/images/M/MV5BZTcxNzgzZjMtYzZiZC00MmE1LTg3MzQtZDAxMTYyZWE4MDNhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,0,140,207_.jpg",232000.0,PG
