Meta_score,Title,desc1,duration,image,rated,rating,releaseYear,vote
13,5017. Friday the 13th: The New Blood,"Jason Voorhees is accidentally freed from his watery prison by a telekinetic teenager. Now, only she can stop him.",1h 28m,"https://m.media-amazon.com/images/M/MV5BYzRhMzA5ZGItODMxMy00YTRiLTg3MjUtMmRjMzliZDkxOWI2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,0,140,207_.jpg",R,5.2,1988,43K
33,5018. Colonia,"A young woman's desperate search for her abducted boyfriend draws her into the infamous Colonia Dignidad, a sect nobody has ever escaped from.",1h 50m,"https://m.media-amazon.com/images/M/MV5BMjE3NjQ1MTIxNl5BMl5BanBnXkFtZTgwOTY4OTIzODE@._V1_QL75_UY207_CR1,0,140,207_.jpg",R,7.0,2015,58K
,5019. The Descent: Part 2,"Refusing to believe her story about cave-dwelling monsters, the sole survivor of a spelunking exploration gone horribly wrong is forced to follow the authorities back into the caves where something awaits.",1h 34m,"https://m.media-amazon.com/images/M/MV5BMzZhZTEzMzEtOWU4Ni00YjI1LTljMGYtZmZkMThjZjMxYzg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,0,140,207_.jpg",R,5.7,2009,52K
71,5020. Thank You for Smoking,"Satirical comedy follows the machinations of Big Tobacco's chief spokesman, Nick Naylor, who spins on behalf of cigarettes while trying to remain a role model for his 12-year old son.",1h 32m,"https://m.media-amazon.com/images/M/MV5BMTI2MDk5MjE4NV5BMl5BanBnXkFtZTYwMjkwNTU3._V1_QL75_UY207_CR1,0,140,207_.jpg",R,7.5,2005,230K
27,5021. Fool's Paradise,A fool for love becomes an accidental celebrity only to lose it all.,1h 38m,"https://m.media-amazon.com/images/M/MV5BZjcyOTk3YTAtMzFlYi00M2U1LTk4ZDUtNTFjZGI3NGYxY2I3XkEyXkFqcGdeQXVyMTQzNTA5MzYz._V1_QL75_UX140_CR0,0,140,207_.jpg",R,4.7,2023,6.5K
54,5022. Vacancy,"Stranded in an isolated motel, a couple become the unsuspecting subjects of a snuff film.",1h 25m,"https://m.media-amazon.com/images/M/MV5BMTQ3MDk2MDI5N15BMl5BanBnXkFtZTcwMDgyNzUzMw@@._V1_QL75_UX140_CR0,0,140,207_.jpg",R,6.2,2007,109K
67,5023. Summer of Sam,"Spike Lee's take on the ""Son of Sam"" murders in New York City during the summer of 1977 centering on the residents of an Italian-American Northeast Bronx neighborhood who live in fear and distrust of one another.",2h 22m,"https://m.media-amazon.com/images/M/MV5BZmI0OTZiNWYtMzhkNS00ZmVhLWIyY2MtZmNkNGE0NjM2ZmYyXkEyXkFqcGc@._V1_QL75_UX140_CR0,11,140,207_.jpg",R,6.7,1999,42K
,5024. The Witch: Part 2 - The Other One,"A girl wakes up in a secret laboratory and meets Kyung-hee, who is trying to protect her from a gang. When the gang finally finds the girl, they are overwhelmed by an unexpected power.",2h 17m,"https://m.media-amazon.com/images/M/MV5BNWNiZDc3NWUtNmQ5ZS00MTI0LWFjNGQtZGUwZDlmZmU0N2QyXkEyXkFqcGdeQXVyNTIxNTMxMjE@._V1_QL75_UX140_CR0,1,140,207_.jpg",Not Rated,6.3,2022,7.1K
,5025. Candy,"Candy Christian, an innocent high-schooler, encounters numerous colorful characters and humorous sexual situations while attempting to find meaning in life.",1h 55m,"https://m.media-amazon.com/images/M/MV5BZDUzYzYyNDYtNWQ3YS00YTAwLTliZGQtOGIxOWQ4MjA5ZDk3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX140_CR0,2,140,207_.jpg",R,5.1,1968,3.7K
56,5026. The Arrival,"Zane, an astronomer, discovers intelligent alien life. But the aliens are keeping a deadly secret, and will do anything to stop Zane from learning it.",1h 55m,"https://m.media-amazon.com/images/M/MV5BMGI3OTg1NzItNDQxMS00MzY1LTkzODUtYjNkMmUzNTE0MWE0XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_QL75_UX140_CR0,1,140,207_.jpg",PG-13,6.2,1996,39K
25,5027. Case 39,"A social worker fights to save a girl from her abusive parents, only to discover that the situation is more dangerous than she ever expected.",1h 49m,"https://m.media-amazon.com/images/M/MV5BNTA4NDUyOTE5NV5BMl5BanBnXkFtZTcwOTQ3NzY3Mw@@._V1_QL75_UX140_CR0,0,140,207_.jpg",R,6.2,2009,94K
35,5028. The Wedding Ringer,"Two weeks shy of his wedding, a socially awkward guy enters into a charade by hiring the owner of a company that provides best men for grooms in need.",1h 41m,"https://m.media-amazon.com/images/M/MV5BMTk3MjQyNTUxNl5BMl5BanBnXkFtZTgwNjM3Mjk1MzE@._V1_QL75_UX140_CR0,0,140,207_.jpg",R,6.6,2015,81K
54,5029. A Walk in the Clouds,"Paul Sutton, a young married soldier, befriends a pregnant lady who is petrified her father will disown her, and agrees to pose as her boyfriend. As time passes, they start growing fond of each other.",1h 42m,"https://m.media-amazon.com/images/M/MV5BNGQ5NzI2NWQtODVjZi00NDk1LTg1NmMtZDVlNWMwODZmNGI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX140_CR0,1,140,207_.jpg",PG-13,6.7,1995,37K
30,5030. Vampire's Kiss,"After an encounter with a neck-biter, a publishing executive thinks that he's turning into a vampire.",1h 43m,"https://m.media-amazon.com/images/M/MV5BMTM1MDAyMDYxMV5BMl5BanBnXkFtZTcwNDQwMzc3NA@@._V1_QL75_UX140_CR0,1,140,207_.jpg",R,6.1,1988,22K
93,5031. Stagecoach,A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.,1h 36m,"https://m.media-amazon.com/images/M/MV5BOGQ4NDUyNWQtZTEyOC00OTMzLWFhYjAtNDNmYmQ2MWQyMTRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX140_CR0,1,140,207_.jpg",Approved,7.8,1939,55K
55,5032. Ichi the Killer,"As sadomasochistic yakuza enforcer Kakihara searches for his missing boss he comes across Ichi, a repressed and psychotic killer who may be able to inflict levels of pain that Kakihara has only dreamed of achieving.",2h 9m,"https://m.media-amazon.com/images/M/MV5BNDZmOWE3M2YtMDNkNC00YzFmLTljZTItNTk3NTlkODIxNGE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY207_CR4,0,140,207_.jpg",Not Rated,7.0,2001,61K
32,5033. UHF,"An unemployed visionary becomes the manager of a local television station. The station becomes a success, with all sorts of hilarious sight gags and wacky humor.",1h 37m,"https://m.media-amazon.com/images/M/MV5BMGQ5ZjRiYzctYzA3Yy00NjQwLTgyMTgtZTJkNzBiN2E0MmExXkEyXkFqcGdeQXVyMTIwMjk5NTky._V1_QL75_UX140_CR0,3,140,207_.jpg",PG-13,6.9,1989,32K
,5034. Non Negotiable,"Alan Binder is a skillful hostage negotiator, the best in Mexico, who will soon face the most crucial case of his career when the President and his lover are kidnapped. The kidnapper demands to negotiate only with him.",1h 27m,"https://m.media-amazon.com/images/M/MV5BNGM1ZjY5MGQtMGNmNy00ZjVmLTkyNTYtMTQwOGEyMTU4NzgxXkEyXkFqcGc@._V1_QL75_UY207_CR13,0,140,207_.jpg",Not Rated,5.5,2024,919
77,5035. The Messenger,An American soldier struggles with an ethical dilemma when he becomes involved with a widow of a fallen officer.,1h 53m,"https://m.media-amazon.com/images/M/MV5BMTQyMzQ2Nzc5Ml5BMl5BanBnXkFtZTcwNDk4NjAyMw@@._V1_QL75_UY207_CR1,0,140,207_.jpg",R,7.1,2009,37K
38,5036. Flubber,"An absent-minded professor discovers ""flubber,"" a rubber-like super-bouncy substance.",1h 33m,"https://m.media-amazon.com/images/M/MV5BZDlkOTA0OTUtOThmMi00NTMyLTg0NDgtZWZiYmRjZWI4MDY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,1,140,207_.jpg",PG,5.3,1997,96K
43,5037. Spread,A drama centered on a serial womanizer and his jilted lover.,1h 37m,"https://m.media-amazon.com/images/M/MV5BNzY5NjMzNzUwN15BMl5BanBnXkFtZTcwNTQ1ODY2Mg@@._V1_QL75_UY207_CR0,0,140,207_.jpg",R,5.8,2009,42K
36,5038. Striking Distance,"Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop and goes on the record with his allegations. Demoted then to river duty, the killer taunts Tom.",1h 42m,"https://m.media-amazon.com/images/M/MV5BYzA2ZjI3ZDEtN2UyOS00Njg5LTk0ZTctYjgzMjU1MzJhZDFhXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX140_CR0,1,140,207_.jpg",R,5.9,1993,46K
40,5039. Lethal Weapon 3,Martin Riggs and Roger Murtaugh pursue a former LAPD officer who uses his knowledge of police procedure and policies to steal and sell confiscated guns and ammunition to local street gangs.,1h 58m,"https://m.media-amazon.com/images/M/MV5BODkyMThjZmEtZmNjZC00NDk1LWFiZDYtNDAyYTdiNDU5YWU3XkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_QL75_UX140_CR0,0,140,207_.jpg",R,6.7,1992,180K
56,5040. Midnight in the Garden of Good and Evil,"A visiting city reporter's assignment suddenly revolves around the murder trial of a local millionaire, whom he befriends.",2h 35m,"https://m.media-amazon.com/images/M/MV5BMDVkZWRkZjktYmQzMS00YjE0LTgyMDUtZmIzNzJkZGM3MDNmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UY207_CR0,0,140,207_.jpg",R,6.6,1997,42K
90,5041. Paterson,"A quiet observation of the triumphs and defeats of daily life, along with the poetry evident in its smallest details.",1h 58m,"https://m.media-amazon.com/images/M/MV5BMTUzODA4Nzk0OF5BMl5BanBnXkFtZTgwNzE1MDIwMDI@._V1_QL75_UX140_CR0,1,140,207_.jpg",R,7.3,2016,90K
35,5042. Greater,"The story of Brandon Burlsworth, possibly the greatest walk-on in the history of college football.",2h 10m,"https://m.media-amazon.com/images/M/MV5BODc2NjQ4MDIwN15BMl5BanBnXkFtZTgwMTQ5MzgzOTE@._V1_QL75_UX140_CR0,0,140,207_.jpg",PG,7.4,2016,8.5K
,5043. Aquaslash,"Thrills, chills and screwball comedy meet tiny bikinis and gory dismemberment in this chlorine and blood drenched murder mystery.",1h 11m,"https://m.media-amazon.com/images/M/MV5BY2EyMWFlOTgtMzdiMS00YjkwLTk3YzUtMzBjMDRiMjljZTdlXkEyXkFqcGdeQXVyMjIzODk2MjQ@._V1_QL75_UX140_CR0,1,140,207_.jpg",Not Rated,3.7,2019,3.3K
58,5044. Operation Finale,A team of secret agents sets out to track down the Nazi officer who masterminded the Holocaust.,2h 2m,"https://m.media-amazon.com/images/M/MV5BYzE1YjI2MjctZTY2Zi00NDBhLWIzYmMtNzMzMDgwZjE4MzUxXkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_QL75_UX140_CR0,0,140,207_.jpg",PG-13,6.6,2018,50K
76,5045. Sid and Nancy,"The relationship between Sid Vicious, bassist for British punk group Sex Pistols, and his girlfriend Nancy Spungen is portrayed.",1h 52m,"https://m.media-amazon.com/images/M/MV5BYzRiODJiYjMtN2RiNy00NGVhLWJlN2MtODc4ZThiMGJmYzk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,0,140,207_.jpg",R,7.0,1986,35K
59,5046. Crooked House,"In Agatha Christie's most twisted tale, a spy-turned-private-detective is lured by his former lover to catch her grandfather's murderer before Scotland Yard exposes dark family secrets.",1h 55m,"https://m.media-amazon.com/images/M/MV5BODQ3NjI2MzU4OF5BMl5BanBnXkFtZTgwNTc5NDIyNDM@._V1_QL75_UX140_CR0,0,140,207_.jpg",PG-13,6.3,2017,28K
71,5047. Piranha,"When flesh-eating piranhas are accidentally released into a summer resort's rivers, the guests become their next meal.",1h 34m,"https://m.media-amazon.com/images/M/MV5BMTAwZWUwOTMtMmY0ZS00NmJkLTlmNzMtZjk4Y2E2NTJkOWNjXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_QL75_UX140_CR0,3,140,207_.jpg",R,5.9,1978,25K
,5048. Dorian Gray,"A corrupt young man somehow keeps his youthful beauty eternally, but a special painting gradually reveals his inner ugliness to all.",1h 52m,"https://m.media-amazon.com/images/M/MV5BMTY5ODc1NjU5N15BMl5BanBnXkFtZTcwMTUyNDg3Mg@@._V1_QL75_UX140_CR0,1,140,207_.jpg",R,6.2,2009,69K
,5049. The Real Bros of Simi Valley: The Movie,"With the 10-year high school reunion around the corner, Xander and his squad embark on a journey to become the dopest versions of themselves in time to flex on all of their old classmates",1h 46m,"https://m.media-amazon.com/images/M/MV5BNmRiYmE3MjQtZDg5NS00NjU3LTg5ZmEtY2RhMDhmN2JkNzFlXkEyXkFqcGc@._V1_QL75_UY207_CR2,0,140,207_.jpg",TV-14,7.1,2024,881
86,5050. The Big Sleep,"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail and what might be love.",1h 54m,"https://m.media-amazon.com/images/M/MV5BNWE0NjE4NjUtNjY5Ni00ZWJhLTgyYmMtY2U0OWRkNTQ0OTVkXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_QL75_UX140_CR0,1,140,207_.jpg",Approved,7.9,1946,91K
,5051. We Were Dangerous,"Nellie, Daisy and Lou attend an institution for delinquent girls on an isolated island in 1954. The trio rail against the system, finding strength in their friendship but this is challenged when the school's matron divides them.",1h 23m,"https://m.media-amazon.com/images/M/MV5BZDY3NTM0NmQtOTY3Yi00MGI2LTgxMTAtMzJhOTM3NjEwN2MyXkEyXkFqcGc@._V1_QL75_UY207_CR0,0,140,207_.jpg",Not Rated,7.5,2024,56
46,5052. Secret Window,A successful writer in the midst of a painful divorce is stalked at his remote lake house by a would-be scribe who accuses him of plagiarism.,1h 36m,"https://m.media-amazon.com/images/M/MV5BZjI0ZDBiM2MtZDdhMy00ZWQzLWIwNjAtZDAyNmMxZWJhMzA4XkEyXkFqcGc@._V1_QL75_UX140_CR0,1,140,207_.jpg",PG-13,6.5,2004,212K
50,5053. Conspiracy Theory,"A taxi driver with a penchant for conspiracy theories becomes a target after one of these theories turns out to be true. Unfortunately, to save himself, he has to figure out which theory it is.",2h 15m,"https://m.media-amazon.com/images/M/MV5BMjQ1MTYxMzA4OF5BMl5BanBnXkFtZTgwNjg2NTM1MTI@._V1_QL75_UX140_CR0,0,140,207_.jpg",R,6.7,1997,108K
38,5054. Random Hearts,"Police Sergeant Dutch Van Den Broek (Harrison Ford) and U.S. Representative Kay Chandler (Dame Kristin Scott Thomas) lose their spouses in a plane crash, and they soon discover that their spouses were having an affair with each other.",2h 13m,"https://m.media-amazon.com/images/M/MV5BOTlhNTBmNWItYzU1NS00YzAxLTg4YWEtYmY0OTgxYmMyNTM5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX140_CR0,1,140,207_.jpg",R,5.3,1999,24K
36,5055. After.Life,"After a car accident, a young woman caught between life and death meets a funeral director who claims to have the gift of transitioning the dead into the afterlife.",1h 44m,"https://m.media-amazon.com/images/M/MV5BMTk0NDUzNTU5NV5BMl5BanBnXkFtZTcwNDE4ODIzMw@@._V1_QL75_UY207_CR0,0,140,207_.jpg",R,5.9,2009,42K
,5056. Wicked City,"While protecting a signatory to a peace treaty between their peoples, a male human and a female demon discover that their mutual attraction may be the key to unifying their worlds.",1h 22m,"https://m.media-amazon.com/images/M/MV5BNzZiMWMzMDYtZDM2My00Njk5LTg1MzItNTE4ZTIxMjIwNzU1XkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_QL75_UX140_CR0,1,140,207_.jpg",Not Rated,6.7,1987,10K
,5057. Shutter,"When Jane and Tun run over a girl in a car accident, they speed away immediately from the crime scene. However, Tun, a photographer, soon discovers strange shadows in his photos, which unsettles them.",1h 37m,"https://m.media-amazon.com/images/M/MV5BY2UzMzQyNTYtOWIwMC00M2RhLTkyZTMtMTYzYzFmNTRkODU4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY207_CR3,0,140,207_.jpg",Not Rated,7.0,2004,50K
68,5058. Popstar: Never Stop Never Stopping,"When it becomes clear that his solo album is a failure, a former boy band member does everything in his power to maintain his celebrity status.",1h 27m,"https://m.media-amazon.com/images/M/MV5BMjMxMzk2ODI4N15BMl5BanBnXkFtZTgwNzgzNzQ5ODE@._V1_QL75_UX140_CR0,7,140,207_.jpg",R,6.7,2016,69K
77,5059. Courage Under Fire,"A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor.",1h 56m,"https://m.media-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,1,140,207_.jpg",R,6.6,1996,60K
,5060. Indian Summer,"Daniele, a gambler and poetry professor, takes a teaching job in Rimini. He falls for his 19-year-old student Vanina, who is dating his gambling friend Gerardo. Their affair ends tragically.",2h 12m,"https://m.media-amazon.com/images/M/MV5BZGQ5MzA2YzQtZTJiYS00MWMzLWI3MGUtZDlmYTQ1NTZlMDliXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UX140_CR0,27,140,207_.jpg",Not Rated,7.1,1972,2.8K
74,5061. The Muppet Movie,"Kermit and his newfound friends trek across America to find success in Hollywood, but a frog legs merchant is after Kermit.",1h 35m,"https://m.media-amazon.com/images/M/MV5BMTE0ODE3N2ItYjRiOS00ZGU4LThjZTgtOGY5ZTFhMTNlZTNlXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",G,7.6,1979,40K
52,5062. The Hunger,"A love triangle develops between a beautiful yet dangerous vampire (Catherine Deneuve), her cellist companion (David Bowie), and a gerontologist (Susan Sarandon).",1h 37m,"https://m.media-amazon.com/images/M/MV5BNTY3YWM5ZTEtMzA5Yy00ZGQ2LTg0M2EtNDc2YjE3MzVkODlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY207_CR1,0,140,207_.jpg",R,6.6,1983,29K
65,5063. Roar,"A naturalist living with big cats in East Africa expects a visit by his family of four from Chicago. A mix-up leaves him searching for his family, who have been left in the clutches of wild lions.",1h 35m,"https://m.media-amazon.com/images/M/MV5BYTRhNzVjNDUtN2ExMi00OWIwLWIyNTMtYTRmNmIwZDEwMjcwXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_QL75_UY207_CR0,0,140,207_.jpg",PG,6.1,1981,4.7K
,5064. Gary,"Explores Gary Coleman's rise to fame as a child star, his struggles with living in the spotlight, financial troubles, depression, and the controversy surrounding his tragic death at age 42, providing insight into his private world.",1h 31m,"https://m.media-amazon.com/images/M/MV5BNTE5NTEyNDktYzk5NC00MDk3LWEwODgtZTY4N2QwN2VhYjg5XkEyXkFqcGc@._V1_QL75_UY207_CR8,0,140,207_.jpg",Not Rated,6.6,2024,167
49,5065. Jane Got a Gun,A woman asks her ex-lover for help in order to save her outlaw husband from a gang out to kill him.,1h 38m,"https://m.media-amazon.com/images/M/MV5BMTgwNDk0NDkwMl5BMl5BanBnXkFtZTgwNzYyNjA3NzE@._V1_QL75_UX140_CR0,0,140,207_.jpg",R,5.9,2015,24K
68,5066. Night on Earth,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,2h 9m,"https://m.media-amazon.com/images/M/MV5BOGNmMjBmZWEtOWYwZC00NGIzLTg0YWItMzkzMWMwOTU4YTViXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX140_CR0,2,140,207_.jpg",R,7.7,1991,67K
39,5067. Intrusion,"A woman moves to a small town with her husband, but is rattled when she is targeted for a home invasion.",1h 32m,"https://m.media-amazon.com/images/M/MV5BZTU2ZmFhZjktODFkMS00YTMyLTg2OTktMzY3Y2NkZGEwNDU1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",TV-14,5.3,2021,22K
58,5068. Oliver & Company,A lost and alone kitten joins a gang of dogs engaged in petty larceny in New York City.,1h 14m,"https://m.media-amazon.com/images/M/MV5BMTI5NTE2OTQtN2YyZi00OTI5LTljMmEtMDZlMTk0MzNmZmY5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,6,140,207_.jpg",G,6.6,1988,54K
25,5069. Obsessed,A successful executive's seemingly perfect career and marriage starts falling apart when his firm hires a seductive office temp.,1h 48m,"https://m.media-amazon.com/images/M/MV5BMjAwOTM2MzE5MF5BMl5BanBnXkFtZTcwMjM0NTcyMg@@._V1_QL75_UX140_CR0,0,140,207_.jpg",PG-13,5.0,2009,35K
36,5070. Push,Two young Americans with special abilities must race to find a girl in Hong Kong before a shadowy government organization called Division does.,1h 51m,"https://m.media-amazon.com/images/M/MV5BMTM2NjE5NTYzMl5BMl5BanBnXkFtZTcwNzc3OTMyMg@@._V1_QL75_UY207_CR0,0,140,207_.jpg",PG-13,6.1,2009,116K
67,5071. The Blackening,Seven friends go away for the weekend and end up trapped in a cabin with a killer who has a vendetta. Will their street smarts and knowledge of horror movies help them stay alive? Probably not.,1h 37m,"https://m.media-amazon.com/images/M/MV5BMGMzNzEyZWItYjUwZC00NmVkLTk5MWUtZGVjNWJlMjBjODA4XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",R,6.0,2022,20K
36,5072. Big Fat Liar,"Fourteen-year-old Jason Shepherd has a reputation for stretching the truth. So, when big-time Hollywood producer Marty Wolf steals his class paper and turns it into a smash hit movie, no one believes Jason's latest tall tale.",1h 28m,"https://m.media-amazon.com/images/M/MV5BNmEyNGFmODYtZjhjNC00NGViLTllMjQtYWYyZmQ1OGEzMzRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY207_CR0,0,140,207_.jpg",PG,5.5,2002,40K
,5073. In the Realm of the Senses,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",1h 49m,"https://m.media-amazon.com/images/M/MV5BYTg4MGY0YjMtN2Y2MC00MjQ4LTk5MzEtNDdkZjliMGZmMDU0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX140_CR0,5,140,207_.jpg",NC-17,6.6,1976,23K
70,5074. Bad Lieutenant,"While investigating a young nun's rape, a corrupt New York City police detective, with a serious drug and gambling addiction, tries to change his ways and find forgiveness and redemption.",1h 36m,"https://m.media-amazon.com/images/M/MV5BNjZmYzAzOGUtMWFlNy00OWExLThmYWQtMjJlYWIxMDczOGE4XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_QL75_UX140_CR0,1,140,207_.jpg",NC-17,7.0,1992,49K
